symbol,exchange,date,adjusted close,option symbol,expiration,strike,log(strike),call/put,style,ask,log(ask),bid,log(bid),mean price,log(mean price),iv,volume,log(volume),open interest,log(open interest),stock price for iv,*,delta,vega,gamma,theta,rho
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00015000,17-01-2020,15,1.176091259,P,A,3.45,0.537819095,2.3,0.361727836,2.875,0.458637849,1.223696,290,2.462397998,6349,3.802705327,12.7,,-0.690441,0.009551,0.105763,-0.034418,-0.004397
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00015500,17-01-2020,15.5,1.190331698,C,A,0.7,-0.15490196,0.37,-0.431798276,0.535,-0.271646218,1.281342,33,1.51851394,188,2.274157849,12.7,,0.281232,0.009246,0.096055,-0.034995,0.001414
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00015500,17-01-2020,15.5,1.190331698,P,A,5.45,0.736396502,1.04,0.017033339,3.245,0.511214701,1.281342,2,0.301029996,13,1.113943352,12.7,*,-0.71971,0.009041,0.096553,-0.034411,-0.004619
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00016000,17-01-2020,16,1.204119983,C,A,0.6,-0.22184875,0.5,-0.301029996,0.55,-0.259637311,1.400344,485,2.685741739,2138,3.330007701,12.7,,0.270788,0.009076,0.086274,-0.037522,0.001346
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00016000,17-01-2020,16,1.204119983,P,A,4.3,0.633468456,3.05,0.484299839,3.675,0.565257343,1.211641,1015,3.006466042,17098,4.232945313,12.7,,-0.774326,0.008479,0.091169,-0.028906,-0.004823
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00016500,17-01-2020,16.5,1.217483944,C,A,0.55,-0.259637311,0.44,-0.356547324,0.495,-0.305394801,1.433962,4,0.602059991,98,1.991226076,12.7,,0.245606,0.008628,0.080092,-0.036517,0.001222
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00017000,17-01-2020,17,1.230448921,C,A,0.41,-0.387216143,0.3,-0.522878745,0.355,-0.449771647,1.349388,375,2.574031268,2410,3.382017043,12.7,,0.196867,0.007601,0.07498,-0.030271,0.000999
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00017000,17-01-2020,17,1.230448921,P,A,5,0.698970004,3.05,0.484299839,4.025,0.604765885,1.349388,7,0.84509804,2321,3.36567514,12.7,*,-0.804621,0.007796,0.075324,-0.029571,-0.005128
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00017500,17-01-2020,17.5,1.243038049,C,A,0.5,-0.301029996,0.29,-0.537602002,0.395,-0.403402904,1.483218,10,1,148,2.170261715,12.7,,0.200766,0.007691,0.069025,-0.033657,0.001004
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00018000,17-01-2020,18,1.255272505,C,A,0.51,-0.292429824,0.17,-0.769551079,0.34,-0.468521083,1.519708,414,2.617000341,5119,3.70918513,12.7,*,0.184897,0.007314,0.064063,-0.032788,0.000924
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00018000,17-01-2020,18,1.255272505,P,A,6.25,0.795880017,2.5,0.397940009,4.375,0.640978057,1.538333,14,1.146128036,956,2.980457892,12.7,*,-0.812185,0.007389,0.064401,-0.032886,-0.005469
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00018500,17-01-2020,18.5,1.267171728,C,A,0.54,-0.26760624,0.15,-0.823908741,0.345,-0.462180905,1.556199,45,1.653212514,64,1.806179974,12.7,*,0.17115,0.006966,0.059586,-0.031974,0.000855
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00019000,17-01-2020,19,1.278753601,C,A,0.48,-0.318758763,0.16,-0.795880017,0.32,-0.494850022,1.592689,21,1.322219295,1429,3.155032229,12.7,*,0.159219,0.006647,0.05556,-0.031223,0.000795
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00019000,17-01-2020,19,1.278753601,P,A,7.65,0.883661435,5.75,0.759667845,6.7,0.826074803,1.648564,50,1.698970004,330,2.51851394,12.7,*,-0.830773,0.006779,0.056338,-0.032983,-0.005729
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00020000,17-01-2020,20,1.301029996,C,A,0.3,-0.522878745,0.26,-0.585026652,0.28,-0.552841969,1.665669,282,2.450249108,27562,4.440310728,12.7,,0.139794,0.006094,0.048705,-0.02993,0.000696
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00020000,17-01-2020,20,1.301029996,P,A,8.2,0.913813852,7.05,0.848189117,7.625,0.882239848,1.758795,77,1.886490725,29833,4.474696928,12.7,,-0.844048,0.00692,0.050136,-0.033363,-0.00598
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00021000,17-01-2020,21,1.322219295,C,A,0.38,-0.420216403,0.2,-0.698970004,0.29,-0.537602002,1.800726,13,1.113943352,1799,3.255031163,12.7,,0.13618,0.005986,0.044254,-0.031777,0.00067
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00021000,17-01-2020,21,1.322219295,P,A,10.45,1.01911629,6.15,0.788875116,8.3,0.919078092,1.800726,1,0,166,2.220108088,12.7,*,-0.86544,0.006278,0.044383,-0.030834,-0.006158
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00022000,17-01-2020,22,1.342422681,C,A,0.38,-0.420216403,0.08,-1.096910013,0.23,-0.638272164,1.800726,87,1.939519253,2703,3.431846046,12.7,*,0.111736,0.005212,0.038528,-0.027662,0.000554
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00022000,17-01-2020,22,1.342422681,P,A,11.85,1.07371835,8.3,0.919078092,10.075,1.003245055,1.800726,5,0.698970004,164,2.214843848,12.7,*,-0.890021,0.004895,0.038624,-0.026646,-0.006218
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00023000,17-01-2020,23,1.361727836,C,A,0.35,-0.455931956,0.02,-1.698970004,0.185,-0.732828272,1.800726,82,1.913813852,1093,3.038620162,12.7,*,0.091474,0.004505,0.033302,-0.023907,0.000457
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00024000,17-01-2020,24,1.380211242,C,A,0.27,-0.568636236,0.02,-1.698970004,0.145,-0.838631998,1.800726,11,1.041392685,750,2.875061263,12.7,*,0.074757,0.00387,0.02861,-0.020538,0.000376
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00024000,17-01-2020,24,1.380211242,P,A,13,1.113943352,10,1,11.5,1.06069784,1.800726,1,0,211,2.324282455,12.7,*,-0.927099,0.003715,0.028687,-0.019408,-0.006167
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00025000,17-01-2020,25,1.397940009,C,A,0.3,-0.522878745,0.07,-1.15490196,0.185,-0.732828272,1.800726,30,1.477121255,1486,3.172018809,12.7,*,0.061017,0.003308,0.024456,-0.017554,0.000308
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00025000,17-01-2020,25,1.397940009,P,A,12.85,1.108903128,11.25,1.051152522,12.05,1.080987047,1.800726,4,0.602059991,1419,3.151982395,12.7,*,-0.941062,0.003177,0.024504,-0.016353,-0.006042
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00026000,17-01-2020,26,1.414973348,C,A,0.38,-0.420216403,0.01,-2,0.195,-0.709965389,1.800726,14,1.146128036,586,2.767897616,12.7,*,0.049757,0.002816,0.020816,-0.01494,0.000253
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00027000,17-01-2020,27,1.431363764,P,A,16.45,1.216165902,12,1.079181246,14.225,1.153052275,1.800726,2,0.301029996,159,2.201397124,12.7,*,-0.961775,0.002233,0.017702,-0.01137,-0.005628
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00028000,17-01-2020,28,1.447158031,C,A,0.29,-0.537602002,0.01,-2,0.15,-0.823908741,1.800726,2,0.301029996,403,2.605305046,12.7,*,0.033038,0.00202,0.014931,-0.010715,0.000169
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00029000,17-01-2020,29,1.462397998,C,A,0.27,-0.568636236,0.01,-2,0.14,-0.853871964,1.800726,200,2.301029996,346,2.539076099,12.7,*,0.026915,0.001704,0.012596,-0.009039,0.000138
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00030000,17-01-2020,30,1.477121255,C,A,0.14,-0.853871964,0.01,-2,0.075,-1.124938737,1.800726,215,2.33243846,4169,3.620031895,12.7,*,0.021929,0.001435,0.010605,-0.00761,0.000113
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117P00035000,17-01-2020,35,1.544068044,P,A,24.45,1.388278863,20.05,1.302114377,22.25,1.347330015,1.800726,2,0.301029996,2361,3.373095987,12.7,*,-0.995311,0.000367,0.004604,-0.001571,-0.001925
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00040000,17-01-2020,40,1.602059991,C,A,0.09,-1.045757491,0.02,-1.698970004,0.055,-1.259637311,1.800726,63,1.799340549,11641,4.065990289,12.7,*,0.002928,0.000245,0.001814,-0.001301,0.000015
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200117C00041000,17-01-2020,41,1.612783857,C,A,0.19,-0.721246399,0.05,-1.301029996,0.12,-0.920818754,1.800726,1,0,94,1.973127854,12.7,*,0.002407,0.000206,0.001519,-0.00109,0.000013
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00009500,24-01-2020,9.5,0.977723605,P,A,0.33,-0.48148606,0.01,-2,0.17,-0.769551079,1.043351,98,1.991226076,223,2.348304863,12.7,*,-0.1103,0.006376,0.055652,-0.013307,-0.000994
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00010000,24-01-2020,10,1,P,A,0.76,-0.119186408,0.08,-1.096910013,0.42,-0.37675071,1.043351,108,2.033423755,1033,3.014100322,12.7,*,-0.15084,0.007926,0.069178,-0.01653,-0.001363
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00010500,24-01-2020,10.5,1.021189299,C,A,3.05,0.484299839,2.23,0.348304863,2.64,0.421603927,1.043351,29,1.462397998,39,1.591064607,12.7,,0.802122,0.009059,0.081868,-0.020064,0.004962
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00010500,24-01-2020,10.5,1.021189299,P,A,0.57,-0.244125144,0.05,-1.301029996,0.31,-0.508638306,1.043351,2,0.301029996,293,2.46686762,12.7,*,-0.19765,0.008815,0.082213,-0.019629,-0.001796
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00011000,24-01-2020,11,1.041392685,C,A,4.8,0.681241237,0.57,-0.244125144,2.685,0.42894429,1.052617,12,1.079181246,28,1.447158031,12.7,*,0.749134,0.010368,0.092872,-0.023092,0.00474
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00011000,24-01-2020,11,1.041392685,P,A,4.2,0.62324929,0.12,-0.920818754,2.16,0.334453751,1.052617,34,1.531478917,54,1.73239376,12.7,*,-0.250845,0.010277,0.093284,-0.022651,-0.002288
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00011500,24-01-2020,11.5,1.06069784,C,A,4.45,0.648360011,0.23,-0.638272164,2.34,0.369215857,1.061883,17,1.230448921,2,0.301029996,12.7,*,0.693228,0.011436,0.101552,-0.025637,0.004471
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00011500,24-01-2020,11.5,1.06069784,P,A,1.1,0.041392685,0.37,-0.431798276,0.735,-0.133712661,1.061883,79,1.897627091,96,1.982271233,12.7,*,-0.306851,0.011507,0.102027,-0.025188,-0.002803
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00012000,24-01-2020,12,1.079181246,C,A,2.31,0.36361198,1.16,0.064457989,1.735,0.239299479,1.071149,42,1.62324929,1027,3.011570444,12.7,,0.636105,0.012228,0.107644,-0.027602,0.004171
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00012000,24-01-2020,12,1.079181246,P,A,3.7,0.568201724,0.18,-0.744727495,1.94,0.28780173,1.071149,12,1.079181246,138,2.139879086,12.7,*,-0.364046,0.012125,0.108264,-0.027168,-0.003337
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00012500,24-01-2020,12.5,1.096910013,C,A,2.04,0.309630167,0.94,-0.026872146,1.49,0.173186268,1.186957,2,0.301029996,76,1.880813592,12.7,*,0.582477,0.012713,0.100994,-0.031723,0.00379
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00012500,24-01-2020,12.5,1.096910013,P,A,2.15,0.33243846,0.73,-0.13667714,1.44,0.158362492,1.089792,61,1.785329835,177,2.247973266,12.7,*,-0.42069,0.012752,0.110718,-0.028727,-0.00387
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00013000,24-01-2020,13,1.113943352,C,A,1.88,0.274157849,1.25,0.096910013,1.565,0.194514342,1.302766,33,1.51851394,756,2.878521796,12.7,,0.540103,0.012926,0.093558,-0.035345,0.003481
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00013000,24-01-2020,13,1.113943352,P,A,2,0.301029996,1.2,0.079181246,1.6,0.204119983,1.108436,19,1.278753601,67,1.826074803,12.7,,-0.474818,0.013007,0.110917,-0.029734,-0.004386
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00013500,24-01-2020,13.5,1.130333768,C,A,1.76,0.245512668,0.78,-0.107905397,1.27,0.103803721,1.212158,33,1.51851394,131,2.117271296,12.7,*,0.485122,0.012983,0.100992,-0.033029,0.003226
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00013500,24-01-2020,13.5,1.130333768,P,A,2.5,0.397940009,1.58,0.198657087,2.04,0.309630167,1.212158,22,1.342422681,79,1.897627091,12.7,,-0.515417,0.013096,0.101622,-0.032569,-0.004863
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00014000,24-01-2020,14,1.146128036,C,A,1.48,0.170261715,1,0,1.24,0.093421685,1.333477,85,1.929418926,685,2.835690571,12.7,,0.455978,0.012913,0.091308,-0.036098,0.002992
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00014000,24-01-2020,14,1.146128036,P,A,2.86,0.456366033,1.81,0.257678575,2.335,0.368286885,1.185167,4,0.602059991,95,1.977723605,12.7,,-0.566052,0.012699,0.102559,-0.03136,-0.005296
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00014500,24-01-2020,14.5,1.161368002,C,A,1.41,0.149219113,0.46,-0.337242168,0.935,-0.029188389,1.335327,22,1.342422681,90,1.954242509,12.7,*,0.415886,0.012702,0.089693,-0.035544,0.002757
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00015000,24-01-2020,15,1.176091259,C,A,1.24,0.093421685,0.56,-0.251811973,0.9,-0.045757491,1.337178,40,1.602059991,263,2.419955748,12.7,*,0.378078,0.01238,0.087301,-0.034679,0.002529
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00015000,24-01-2020,15,1.176091259,P,A,3.65,0.562292864,2.83,0.451786436,3.24,0.51054501,1.337178,62,1.792391689,141,2.149219113,12.7,,-0.622675,0.01259,0.087799,-0.034138,-0.006054
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00015500,24-01-2020,15.5,1.190331698,P,A,4.95,0.694605199,0.65,-0.187086643,2.8,0.447158031,1.349551,4,0.602059991,87,1.939519253,12.7,*,-0.655976,0.012167,0.084287,-0.033329,-0.006391
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00016000,24-01-2020,16,1.204119983,C,A,0.78,-0.107905397,0.38,-0.420216403,0.58,-0.236572006,1.361925,635,2.802773725,227,2.356025857,12.7,*,0.314405,0.011559,0.08003,-0.032958,0.002128
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00016000,24-01-2020,16,1.204119983,P,A,4.5,0.653212514,3.3,0.51851394,3.9,0.591064607,1.361925,7,0.84509804,163,2.212187604,12.7,*,-0.68641,0.011641,0.080457,-0.032345,-0.006697
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00016500,24-01-2020,16.5,1.217483944,C,A,0.7,-0.15490196,0.65,-0.187086643,0.675,-0.170696227,1.374299,5,0.698970004,70,1.84509804,12.7,,0.286645,0.011086,0.076065,-0.031888,0.00195
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00017000,24-01-2020,17,1.230448921,C,A,0.65,-0.187086643,0.31,-0.508638306,0.48,-0.318758763,1.381059,79,1.897627091,95,1.977723605,12.7,*,0.260105,0.010565,0.072136,-0.030533,0.001779
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00017500,24-01-2020,17.5,1.243038049,C,A,0.6,-0.22184875,0.27,-0.568636236,0.435,-0.361510743,1.387819,1,0,53,1.72427587,12.7,*,0.235881,0.010028,0.068134,-0.029116,0.001621
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00017500,24-01-2020,17.5,1.243038049,P,A,7.45,0.872156273,3.05,0.484299839,5.25,0.720159303,1.471046,30,1.477121255,198,2.29666519,12.7,*,-0.745807,0.010442,0.067415,-0.031501,-0.007467
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00018000,24-01-2020,18,1.255272505,C,A,0.6,-0.22184875,0.34,-0.468521083,0.47,-0.327902142,1.39458,25,1.397940009,318,2.50242712,12.7,,0.213838,0.009485,0.064134,-0.02767,0.001477
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00018000,24-01-2020,18,1.255272505,P,A,6.75,0.829303773,5,0.698970004,5.875,0.769007871,1.519419,10,1,10,1,12.7,,-0.758594,0.010567,0.063569,-0.031663,-0.007687
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00018500,24-01-2020,18.5,1.267171728,C,A,0.67,-0.173925197,0.19,-0.721246399,0.43,-0.366531544,1.39458,2,0.301029996,46,1.662757832,12.7,*,0.192207,0.0089,0.060176,-0.025958,0.001335
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00018500,24-01-2020,18.5,1.267171728,P,A,7.75,0.889301703,4.1,0.612783857,5.925,0.772688355,1.519419,16,1.204119983,6,0.77815125,12.7,*,-0.77995,0.009787,0.060369,-0.029996,-0.007882
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00019000,24-01-2020,19,1.278753601,C,A,0.74,-0.13076828,0.21,-0.677780705,0.475,-0.32330639,1.39458,21,1.322219295,217,2.336459734,12.7,*,0.172491,0.008318,0.05624,-0.024257,0.001204
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00019000,24-01-2020,19,1.278753601,P,A,7.4,0.86923172,6,0.77815125,6.7,0.826074803,1.519419,28,1.447158031,31,1.491361694,12.7,*,-0.799808,0.008972,0.057147,-0.028317,-0.008041
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00019500,24-01-2020,19.5,1.290034611,C,A,0.69,-0.161150909,0.13,-0.886056648,0.41,-0.387216143,1.39458,1,0,16,1.204119983,12.7,*,0.154575,0.007746,0.052373,-0.022587,0.001084
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00020000,24-01-2020,20,1.301029996,C,A,0.56,-0.251811973,0.1,-1,0.33,-0.48148606,1.39458,38,1.579783597,432,2.635483747,12.7,*,0.138341,0.00719,0.048613,-0.020962,0.000974
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00020500,24-01-2020,20.5,1.311753861,C,A,0.6,-0.22184875,0.17,-0.769551079,0.385,-0.41453927,1.39458,3,0.477121255,47,1.672097858,12.7,*,0.123666,0.006654,0.044988,-0.019397,0.000875
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00020500,24-01-2020,20.5,1.311753861,P,A,8.7,0.939519253,7.35,0.866287339,8.025,0.904445041,1.519419,2,0.301029996,16,1.204119983,12.7,*,-0.850504,0.007381,0.047635,-0.023366,-0.008371
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00021000,24-01-2020,21,1.322219295,C,A,0.55,-0.259637311,0.07,-1.15490196,0.31,-0.508638306,1.39458,7,0.84509804,84,1.924279286,12.7,*,0.110431,0.006141,0.041519,-0.0179,0.000784
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00021000,24-01-2020,21,1.322219295,P,A,9.2,0.963787827,7.85,0.894869657,8.525,0.930694388,1.519419,18,1.255272505,85,1.929418926,12.7,*,-0.864793,0.007447,0.044592,-0.021782,-0.008435
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00021500,24-01-2020,21.5,1.33243846,C,A,0.47,-0.327902142,0.06,-1.22184875,0.265,-0.576754126,1.39458,5,0.698970004,44,1.643452676,12.7,*,0.098518,0.005653,0.038223,-0.016477,0.000702
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00021500,24-01-2020,21.5,1.33243846,P,A,10.95,1.039414119,6.5,0.812913357,8.725,0.940765436,1.519419,1,0,27,1.431363764,12.7,*,-0.877606,0.006611,0.041682,-0.020266,-0.008471
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124C00022000,24-01-2020,22,1.342422681,C,A,0.54,-0.26760624,0.08,-1.096910013,0.31,-0.508638306,1.39458,1,0,55,1.740362689,12.7,*,0.087816,0.005193,0.035108,-0.015133,0.000628
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00022000,24-01-2020,22,1.342422681,P,A,11.4,1.056904851,7,0.84509804,9.2,0.963787827,1.519419,12,1.079181246,30,1.477121255,12.7,*,-0.889593,0.005808,0.038855,-0.018793,-0.00846
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00023500,24-01-2020,23.5,1.371067862,P,A,12.45,1.095169351,8.5,0.929418926,10.475,1.020154032,1.519419,1,0,46,1.662757832,12.7,*,-0.918972,0.005106,0.031213,-0.014805,-0.008365
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200124P00025000,24-01-2020,25,1.397940009,P,A,14.8,1.170261715,10,1,12.4,1.093421685,1.519419,1,0,22,1.342422681,12.7,*,-0.941033,0.003747,0.024788,-0.011442,-0.008047
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00010000,31-01-2020,10,1,C,A,3.65,0.562292864,2.42,0.383815366,3.035,0.482158695,1.010591,81,1.908485019,48,1.681241237,12.7,*,0.832483,0.009278,0.067018,-0.015492,0.006347
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131P00010000,31-01-2020,10,1,P,A,0.69,-0.161150909,0.25,-0.602059991,0.47,-0.327902142,1.010591,2,0.301029996,270,2.431363764,12.7,*,-0.167295,0.008992,0.067272,-0.015057,-0.001988
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131P00010500,31-01-2020,10.5,1.021189299,P,A,0.6,-0.22184875,0.18,-0.744727495,0.39,-0.408935393,1.010591,5,0.698970004,186,2.269512944,12.7,*,-0.212321,0.010716,0.077868,-0.017413,-0.002529
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00011000,31-01-2020,11,1.041392685,C,A,2.75,0.439332694,2.05,0.311753861,2.4,0.380211242,1.003574,4,0.602059991,46,1.662757832,12.7,,0.739834,0.012009,0.087355,-0.019785,0.005942
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00011500,31-01-2020,11.5,1.06069784,C,A,2.48,0.394451681,1.79,0.252853031,2.135,0.329397879,1.032889,1,0,14,1.146128036,12.7,,0.686282,0.013125,0.092762,-0.022191,0.005589
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131P00011500,31-01-2020,11.5,1.06069784,P,A,1.44,0.158362492,0.48,-0.318758763,0.96,-0.017728767,1.032889,38,1.579783597,233,2.367355921,12.7,*,-0.313854,0.013049,0.093237,-0.021737,-0.003771
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00012000,31-01-2020,12,1.079181246,C,A,2.58,0.411619706,1.34,0.127104798,1.96,0.292256071,1.102616,8,0.903089987,110,2.041392685,12.7,,0.633779,0.013927,0.092208,-0.02507,0.005171
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131P00012000,31-01-2020,12,1.079181246,P,A,1.79,0.252853031,0.85,-0.070581074,1.32,0.120573931,1.102616,21,1.322219295,100,2,12.7,*,-0.366434,0.014003,0.092706,-0.024613,-0.004466
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00012500,31-01-2020,12.5,1.096910013,C,A,4.25,0.62838893,0.25,-0.602059991,2.25,0.352182518,1.1595,119,2.075546961,150,2.176091259,12.7,*,0.587248,0.014411,0.090729,-0.027231,0.004805
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131P00013000,31-01-2020,13,1.113943352,P,A,2.48,0.394451681,1.41,0.149219113,1.945,0.288919606,1.210887,19,1.278753601,265,2.423245874,12.7,,-0.454732,0.014698,0.088913,-0.028425,-0.005716
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00013500,31-01-2020,13.5,1.130333768,C,A,2.09,0.320146286,0.93,-0.031517051,1.51,0.178976947,1.273686,128,2.10720997,124,2.093421685,12.7,*,0.510035,0.014761,0.0846,-0.030567,0.004175
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131P00013500,31-01-2020,13.5,1.130333768,P,A,2.95,0.469822016,1.74,0.240549248,2.345,0.370142847,1.273686,53,1.72427587,81,1.908485019,12.7,,-0.490388,0.014808,0.085065,-0.030069,-0.006271
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131P00014000,31-01-2020,14,1.146128036,P,A,5,0.698970004,0.55,-0.259637311,2.775,0.443262987,1.318068,4,0.602059991,75,1.875061263,12.7,*,-0.52345,0.014767,0.082084,-0.031047,-0.006782
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00014500,31-01-2020,14.5,1.161368002,C,A,3.4,0.531478917,0.51,-0.292429824,1.955,0.291146762,1.36245,1,0,25,1.397940009,12.7,*,0.447718,0.014639,0.078433,-0.032382,0.003671
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131P00014500,31-01-2020,14.5,1.161368002,P,A,3.6,0.556302501,2.69,0.42975228,3.145,0.49762065,1.36245,100,2,21,1.322219295,12.7,,-0.552849,0.014566,0.07888,-0.031853,-0.007249
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00015000,31-01-2020,15,1.176091259,C,A,1.52,0.181843588,0.74,-0.13076828,1.13,0.053078443,1.352716,208,2.318063335,385,2.58546073,12.7,*,0.412462,0.014409,0.077757,-0.031636,0.003423
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00015500,31-01-2020,15.5,1.190331698,C,A,1.5,0.176091259,0.74,-0.13076828,1.12,0.049218023,1.342982,4,0.602059991,18,1.255272505,12.7,*,0.378491,0.014075,0.076508,-0.030673,0.003177
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00016000,31-01-2020,16,1.204119983,C,A,3.45,0.537819095,0.05,-1.301029996,1.75,0.243038049,1.333248,31,1.491361694,73,1.86332286,12.7,*,0.345955,0.013651,0.074742,-0.029525,0.002935
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00017000,31-01-2020,17,1.230448921,C,A,0.95,-0.022276395,0.49,-0.30980392,0.72,-0.142667504,1.31378,2,0.301029996,63,1.799340549,12.7,,0.285632,0.012579,0.069894,-0.026798,0.002469
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00017500,31-01-2020,17.5,1.243038049,C,A,0.9,-0.045757491,0.7,-0.15490196,0.8,-0.096910013,1.443708,1,0,17,1.230448921,12.7,,0.291856,0.012707,0.064252,-0.029733,0.002469
UVXY,NYSEArca,31-12-2019,12.89,UVXY  200131C00018000,31-01-2020,18,1.255272505,C,A,0.85,-0.070581074,0.37,-0.431798276,0.61,-0.214670165,1.449475,10,1,71,1.851258349,12.7,*,0.270665,0.012253,0.061709,-0.028779,0.002301
